S,0.382426,0.197703,0.070764,0.106781,0.043548,0.030165,0.030003,0.020089,0.011411,0.023021,0.005069,0.011877,0.007260,0.013118,0.014867,0.007306,0.009146,0.008855,0.007168
9,0.855008,0.340084,0.446498,0.311402,0.078579,0.081493,0.053054,0.070171,0.007924,0.031347,0.037812,0.029270,0.029214,0.012357,0.028738,0.009774,0.012671,0.010486,0.012392
?,0.250585,0.162823,0.091649,0.047533,0.043461,0.019503,0.035897,0.031666,0.014911,0.028772,0.018724,0.014932,0.013327,0.013167,0.009514,0.010449,0.002742,0.007527,0.005176
I,0.690638,0.250885,0.300205,0.060686,0.064522,0.059841,0.058364,0.029510,0.052807,0.022689,0.027257,0.008537,0.022040,0.015861,0.012607,0.013537,0.008008,0.008432,0.006726
2,0.603777,0.297799,0.300369,0.118354,0.043509,0.060350,0.036010,0.011438,0.025614,0.026185,0.028959,0.019334,0.015401,0.014955,0.010431,0.004299,0.009687,0.009907,0.006647
<,0.904723,0.430903,0.236179,0.157275,0.092742,0.076605,0.038817,0.033369,0.017463,0.029503,0.011984,0.009847,0.013313,0.008034,0.014293,0.015055,0.012438,0.009242,0.008192
6,0.868022,0.282400,0.347266,0.372881,0.081202,0.089021,0.026264,0.059416,0.046585,0.027413,0.033706,0.037173,0.054809,0.014259,0.010469,0.025664,0.012108,0.018632,0.006614
8,0.598724,0.185309,0.284148,0.219806,0.112828,0.053251,0.061947,0.046180,0.065344,0.042457,0.014954,0.009877,0.012694,0.016336,0.017515,0.013153,0.014652,0.024219,0.023052
F,0.078102,0.127110,0.040059,0.027983,0.013190,0.019875,0.019113,0.017769,0.011600,0.009413,0.010240,0.002062,0.009555,0.006679,0.004483,0.005224,0.002549,0.005022,0.002664
F,0.102311,0.093552,0.075932,0.025605,0.039282,0.016430,0.026649,0.009315,0.005124,0.007033,0.003720,0.007631,0.004481,0.003421,0.004262,0.001763,0.003445,0.002888,0.004059
E,0.496698,0.375010,0.203904,0.134697,0.022273,0.061767,0.040873,0.031288,0.028200,0.014968,0.012851,0.010847,0.020831,0.017543,0.005459,0.016457,0.007344,0.011938,0.006628
F,0.076936,0.115773,0.075804,0.031623,0.021166,0.024500,0.010981,0.021106,0.009032,0.006922,0.011601,0.006054,0.009903,0.008168,0.005261,0.006641,0.005478,0.005708,0.001228
M,0.058552,0.116888,0.039452,0.047087,0.028039,0.023944,0.020636,0.020564,0.012777,0.007392,0.006456,0.008405,0.007286,0.005499,0.011776,0.010032,0.011726,0.008982,0.004229
>,0.058712,0.109791,0.024962,0.044265,0.036100,0.014768,0.019534,0.006042,0.013606,0.020313,0.020782,0.022539,0.016174,0.016592,0.005987,0.006016,0.003027,0.004251,0.001265
4,0.799251,0.377834,0.312468,0.270393,0.417634,0.209371,0.103931,0.070551,0.036109,0.076868,0.031731,0.047220,0.024236,0.024035,0.021905,0.020150,0.036732,0.021321,0.016370
@,0.347300,0.220283,0.107599,0.121084,0.056200,0.038424,0.024512,0.023922,0.025117,0.026424,0.028628,0.010842,0.008040,0.008442,0.004415,0.009384,0.010192,0.007913,0.012036
6,0.815956,0.192843,0.291175,0.365916,0.086605,0.055363,0.065486,0.041859,0.040424,0.022419,0.034435,0.020036,0.050360,0.024878,0.008739,0.018877,0.014790,0.007965,0.017497
6,0.700613,0.119589,0.208291,0.291519,0.148197,0.073997,0.041167,0.025258,0.045395,0.044745,0.005644,0.026399,0.010037,0.023906,0.032976,0.024631,0.008530,0.016100,0.007934
4,0.951459,0.474628,0.120259,0.408209,0.346373,0.098773,0.076911,0.031023,0.056261,0.038871,0.036060,0.025024,0.012360,0.018288,0.041473,0.034247,0.023069,0.015897,0.004408
3,0.771560,0.337309,0.389031,0.280439,0.080506,0.085148,0.052821,0.061366,0.030696,0.013784,0.032779,0.018493,0.036747,0.019704,0.013175,0.011127,0.020607,0.008807,0.006186
3,0.731139,0.277079,0.379183,0.293842,0.118444,0.074892,0.045260,0.057103,0.030121,0.017071,0.038721,0.017847,0.034287,0.013904,0.014617,0.010567,0.015403,0.009809,0.007055
?,0.274178,0.117171,0.079489,0.076026,0.046442,0.024356,0.030722,0.019644,0.011049,0.016376,0.017422,0.014980,0.023288,0.017173,0.010837,0.012538,0.005917,0.011422,0.002947
;,0.076893,0.196637,0.016539,0.051990,0.045474,0.022159,0.024228,0.008251,0.015420,0.011091,0.008851,0.011260,0.012173,0.011287,0.014380,0.009734,0.012426,0.008439,0.008829
3,0.719083,0.392077,0.411283,0.309775,0.060221,0.083261,0.059459,0.061483,0.048071,0.012319,0.035728,0.027795,0.048550,0.014779,0.029112,0.014628,0.014733,0.026952,0.015404
O,0.510666,0.237664,0.237405,0.118999,0.071081,0.040023,0.045674,0.037694,0.015383,0.014904,0.027667,0.015083,0.012295,0.012688,0.006317,0.016950,0.004809,0.005489,0.012905
H,0.162639,0.079551,0.052804,0.027513,0.023139,0.013055,0.014082,0.010600,0.010905,0.009891,0.011068,0.007989,0.005032,0.004540,0.001318,0.005122,0.002797,0.001192,0.003947
B,0.291590,0.145870,0.136291,0.071324,0.050299,0.042420,0.017216,0.029794,0.023138,0.012764,0.007974,0.008192,0.007502,0.007388,0.005422,0.003339,0.011408,0.008179,0.007448
Q,0.214124,0.176691,0.133107,0.069646,0.083297,0.048026,0.034404,0.024894,0.023136,0.019014,0.006729,0.002845,0.011256,0.011984,0.007212,0.007645,0.009427,0.006862,0.004361
<,0.809927,0.322951,0.215531,0.109941,0.072709,0.051011,0.041194,0.026289,0.022445,0.022875,0.010553,0.010590,0.009077,0.002434,0.013718,0.011051,0.007857,0.006210,0.005159
N,0.306495,0.221455,0.095001,0.087522,0.044164,0.019057,0.020426,0.024682,0.013078,0.017077,0.015241,0.020054,0.016683,0.006439,0.022452,0.013878,0.016534,0.006164,0.007727
;,0.131568,0.191618,0.034581,0.027700,0.024393,0.024876,0.017350,0.026341,0.012087,0.011137,0.016383,0.012905,0.018105,0.020432,0.014011,0.012309,0.005823,0.005368,0.003145
5,0.821234,0.343111,0.313534,0.351065,0.398093,0.181479,0.117796,0.079634,0.026108,0.068525,0.044229,0.025027,0.023406,0.027022,0.020481,0.038497,0.029831,0.017991,0.014889
O,0.710970,0.296256,0.327057,0.119381,0.027524,0.059577,0.042206,0.018620,0.018313,0.024227,0.038985,0.024815,0.018049,0.029463,0.013255,0.012456,0.007835,0.016621,0.013156
P,0.818151,0.206756,0.256139,0.321061,0.122484,0.032271,0.050799,0.027464,0.049047,0.022708,0.019373,0.019693,0.032777,0.029056,0.030560,0.004283,0.011461,0.004593,0.020051
I,0.654859,0.228528,0.254597,0.064298,0.050164,0.065948,0.050379,0.019243,0.035967,0.031142,0.018289,0.010379,0.010578,0.012581,0.008010,0.009052,0.008017,0.004851,0.004187
?,0.196702,0.114199,0.070622,0.077749,0.040372,0.045250,0.030556,0.021827,0.019764,0.021982,0.008053,0.014310,0.016056,0.017017,0.014326,0.008271,0.004927,0.007864,0.004408
E,0.529610,0.383604,0.198231,0.110627,0.060610,0.060379,0.054190,0.008375,0.021697,0.011812,0.019814,0.025073,0.017591,0.010351,0.010895,0.006817,0.007871,0.008275,0.010079
?,0.222715,0.113573,0.076226,0.084003,0.026591,0.050593,0.009403,0.016079,0.006620,0.008733,0.011496,0.013458,0.011766,0.016509,0.011390,0.013861,0.011216,0.008095,0.010044
D,0.399685,0.130022,0.199348,0.110832,0.116103,0.060050,0.027817,0.019922,0.016072,0.017260,0.025145,0.010818,0.019259,0.011395,0.006902,0.013076,0.014394,0.007372,0.010872
@,0.481845,0.250542,0.153554,0.068016,0.024307,0.032424,0.012000,0.029209,0.016001,0.018495,0.007668,0.008901,0.014925,0.011164,0.004639,0.014424,0.015118,0.010424,0.007599
;,0.104016,0.185778,0.016948,0.030109,0.043023,0.023458,0.020310,0.018039,0.022077,0.014041,0.011093,0.014447,0.018078,0.020402,0.015809,0.018277,0.009316,0.011409,0.003616
;,0.527882,0.137137,0.237249,0.081667,0.048258,0.071916,0.054249,0.036135,0.013795,0.020566,0.030096,0.019639,0.015962,0.024330,0.028257,0.015697,0.008534,0.004536,0.007976
5,0.802961,0.407370,0.328330,0.254543,0.377742,0.246566,0.084621,0.040722,0.045702,0.042489,0.037550,0.052966,0.026710,0.026486,0.025579,0.015729,0.023905,0.020242,0.029073
Q,0.497031,0.196479,0.180333,0.114237,0.078576,0.015023,0.055757,0.019162,0.021715,0.025438,0.009790,0.017551,0.018904,0.011312,0.004278,0.005132,0.004748,0.007567,0.007526
D,0.428802,0.159303,0.209208,0.151022,0.096178,0.056153,0.041850,0.019628,0.021082,0.035975,0.022647,0.013058,0.008901,0.014097,0.021040,0.018964,0.010969,0.010519,0.005638
F,0.041673,0.091724,0.029005,0.038777,0.010647,0.024958,0.012889,0.020081,0.007378,0.010004,0.007774,0.011469,0.007085,0.010975,0.007742,0.003723,0.003435,0.002596,0.002370
<,0.835639,0.335089,0.223534,0.149980,0.086379,0.041299,0.028806,0.035879,0.028079,0.038884,0.007389,0.012448,0.010271,0.011320,0.014442,0.014064,0.014079,0.006874,0.007521
O,0.647170,0.273580,0.294814,0.110728,0.028199,0.059014,0.027076,0.027916,0.019533,0.026979,0.026052,0.013877,0.007361,0.022333,0.015756,0.007720,0.004581,0.012397,0.013092
;,0.299497,0.097835,0.155907,0.082589,0.058319,0.053978,0.027009,0.041032,0.042404,0.037795,0.021711,0.004388,0.018094,0.021755,0.015539,0.014810,0.009020,0.013282,0.008646
I,0.670105,0.284675,0.255381,0.108545,0.045425,0.056238,0.045384,0.011867,0.036565,0.042130,0.019485,0.007462,0.019414,0.006470,0.014027,0.007779,0.013565,0.006500,0.005570
@,0.503134,0.246838,0.156152,0.075195,0.026180,0.026590,0.011396,0.032147,0.018804,0.015652,0.007906,0.008773,0.012746,0.008699,0.008593,0.014679,0.016977,0.008330,0.007839
S,0.398858,0.169447,0.130093,0.117122,0.047921,0.024117,0.027057,0.013983,0.018897,0.031110,0.013546,0.029652,0.005782,0.003833,0.006268,0.007196,0.008223,0.009616,0.007609
Q,0.198337,0.325964,0.141514,0.260280,0.103482,0.111526,0.067989,0.012333,0.042949,0.031116,0.049412,0.016234,0.015100,0.020039,0.008925,0.004809,0.011892,0.006756,0.006161
D,0.507286,0.234356,0.259007,0.157886,0.070558,0.034856,0.036651,0.028241,0.033766,0.026081,0.026256,0.020622,0.018119,0.020061,0.021280,0.010961,0.012135,0.005231,0.007817
2,0.602171,0.294020,0.285232,0.117675,0.035944,0.054442,0.040114,0.019781,0.022026,0.024485,0.026179,0.022137,0.010793,0.015873,0.014337,0.008335,0.005945,0.009933,0.006799
F,0.114567,0.054392,0.042933,0.041206,0.016200,0.023151,0.012602,0.006723,0.009312,0.004599,0.008957,0.006869,0.010936,0.005587,0.006672,0.003801,0.003674,0.003162,0.003033
>,0.087469,0.108199,0.052280,0.052846,0.053598,0.023767,0.016124,0.007539,0.018667,0.011116,0.019492,0.021397,0.011743,0.020950,0.010906,0.010370,0.002980,0.005088,0.004837
R,0.590317,0.076584,0.128779,0.159487,0.116897,0.074082,0.021785,0.052942,0.031155,0.023491,0.019822,0.007935,0.011156,0.021883,0.006716,0.002776,0.004726,0.006333,0.014663
2,0.608705,0.328280,0.300185,0.152888,0.043961,0.049118,0.033593,0.018741,0.022704,0.028434,0.035612,0.024010,0.004569,0.016387,0.010299,0.005938,0.006840,0.015301,0.013791
A,0.330864,0.234058,0.099361,0.063992,0.025107,0.027614,0.009529,0.031940,0.022231,0.034128,0.013885,0.022149,0.016889,0.011609,0.010682,0.004849,0.007529,0.003733,0.008779
Q,0.327391,0.117012,0.232235,0.112000,0.068190,0.058979,0.033804,0.027830,0.032295,0.029211,0.025856,0.008743,0.022573,0.012674,0.009712,0.008109,0.005308,0.007547,0.007119
<,0.969480,0.387708,0.213673,0.180819,0.069353,0.052653,0.039540,0.053613,0.022760,0.013690,0.014495,0.021694,0.008771,0.014358,0.017582,0.009734,0.006810,0.013465,0.007792
8,0.820812,0.288189,0.322383,0.186604,0.156267,0.168095,0.034063,0.051500,0.034983,0.036698,0.016812,0.046909,0.043377,0.025673,0.021044,0.015992,0.007966,0.007976,0.016808
:,0.195181,0.102606,0.063201,0.056806,0.037305,0.030258,0.027068,0.008448,0.022126,0.013573,0.022403,0.013744,0.010628,0.017013,0.014017,0.015000,0.010045,0.006564,0.003614
>,0.095511,0.102966,0.052289,0.062146,0.042545,0.027386,0.025958,0.013435,0.007701,0.017279,0.017024,0.023254,0.019305,0.014361,0.007454,0.001988,0.002772,0.003334,0.003558
8,0.704579,0.254573,0.324245,0.246535,0.071125,0.120127,0.048699,0.042836,0.050568,0.045270,0.022970,0.032919,0.020405,0.016799,0.021373,0.011544,0.009392,0.010227,0.015806
K,0.455490,0.173985,0.101165,0.152757,0.094218,0.040985,0.056441,0.031225,0.015549,0.021341,0.031349,0.017884,0.023478,0.013517,0.012118,0.015633,0.006541,0.008405,0.014700
@,0.515565,0.275467,0.200750,0.057631,0.021152,0.029155,0.042661,0.021020,0.027176,0.028008,0.016828,0.014435,0.018621,0.022005,0.011565,0.017864,0.009313,0.005088,0.005823
:,0.146030,0.075236,0.049700,0.055020,0.032139,0.033085,0.022945,0.017716,0.013876,0.013850,0.017701,0.010154,0.013407,0.014266,0.021268,0.012544,0.011317,0.004876,0.004042
R,0.603366,0.098117,0.142268,0.129787,0.111375,0.024453,0.058624,0.040158,0.011387,0.012700,0.011950,0.009950,0.008308,0.008922,0.014536,0.005802,0.007513,0.008802,0.005026
@,0.351037,0.217962,0.131327,0.070272,0.039583,0.022626,0.026164,0.005347,0.025633,0.014552,0.015671,0.006274,0.009442,0.007471,0.007146,0.010138,0.010577,0.008486,0.011263
?,0.227815,0.153321,0.087659,0.060237,0.044086,0.020471,0.031527,0.028303,0.017519,0.025311,0.020149,0.012693,0.017632,0.016323,0.013883,0.006892,0.005956,0.007414,0.003320
?,0.277647,0.109838,0.061351,0.073231,0.044136,0.043405,0.022226,0.025168,0.012848,0.028765,0.021993,0.024679,0.023220,0.014704,0.005307,0.008001,0.005600,0.005122,0.004019
1,0.350997,0.181068,0.065511,0.104727,0.043536,0.039807,0.025017,0.012403,0.017655,0.019512,0.020702,0.016388,0.007897,0.005334,0.009289,0.007266,0.007435,0.007742,0.005940
@,0.400686,0.222269,0.141274,0.109324,0.024637,0.033477,0.028998,0.020359,0.023675,0.023970,0.016375,0.014659,0.011204,0.007318,0.006092,0.004667,0.006468,0.005273,0.004606
D,0.389623,0.120266,0.193094,0.104273,0.118831,0.065875,0.028132,0.022078,0.015049,0.013764,0.028007,0.018463,0.017565,0.010861,0.004967,0.010873,0.015099,0.008271,0.011219
0,0.122439,0.147407,0.072759,0.028516,0.018626,0.017396,0.019546,0.016556,0.007493,0.008286,0.011423,0.011128,0.006884,0.004679,0.003041,0.006272,0.004042,0.003006,0.003102
E,0.520265,0.372750,0.187344,0.123535,0.047806,0.056818,0.055670,0.016488,0.024457,0.008333,0.016641,0.018336,0.018243,0.015843,0.008369,0.012319,0.004017,0.004416,0.007794
L,0.102590,0.063417,0.064622,0.040609,0.038504,0.014483,0.023930,0.010119,0.011440,0.016840,0.008401,0.012584,0.008997,0.015465,0.010431,0.008218,0.005612,0.003234,0.005614
C,0.420982,0.168895,0.181147,0.035672,0.073843,0.056911,0.032884,0.010727,0.011308,0.021041,0.012410,0.006299,0.019978,0.018601,0.017162,0.009305,0.007354,0.010916,0.006329
<,0.847406,0.344982,0.242755,0.176589,0.094034,0.058231,0.053395,0.023332,0.019989,0.034648,0.013687,0.011269,0.015057,0.016095,0.007744,0.008336,0.009593,0.006643,0.004998
@,0.425461,0.218000,0.143523,0.120721,0.043371,0.023516,0.025554,0.016287,0.038980,0.026615,0.021748,0.007632,0.004904,0.006770,0.006302,0.012638,0.011085,0.008701,0.011401
P,0.715694,0.141735,0.279499,0.313068,0.117536,0.036840,0.057217,0.043305,0.029394,0.023957,0.022172,0.020159,0.030334,0.031837,0.021504,0.017136,0.013528,0.012220,0.016842
4,0.941775,0.407130,0.054185,0.334856,0.328876,0.118427,0.066501,0.019832,0.049028,0.021841,0.040117,0.022103,0.016231,0.009233,0.035694,0.026662,0.033142,0.008589,0.010039
P,0.814101,0.145999,0.209534,0.317914,0.187755,0.109634,0.071111,0.070710,0.032446,0.034563,0.015256,0.039412,0.031525,0.009567,0.026987,0.014555,0.012108,0.025321,0.019790
G,0.065082,0.111836,0.058226,0.044089,0.022842,0.014117,0.015758,0.012430,0.014791,0.009616,0.005839,0.011925,0.005033,0.008550,0.007775,0.001590,0.002874,0.003873,0.005855
D,0.453515,0.175159,0.221768,0.147044,0.099397,0.033479,0.028588,0.018944,0.035176,0.034903,0.011810,0.012431,0.019129,0.005125,0.009194,0.008925,0.007051,0.013159,0.015525
O,0.296812,0.417675,0.276372,0.214021,0.143872,0.042035,0.071793,0.060348,0.042365,0.025593,0.018313,0.019629,0.041503,0.033507,0.030832,0.026485,0.022037,0.017941,0.016017
H,0.132682,0.162269,0.066022,0.034665,0.018665,0.026230,0.018584,0.023132,0.003673,0.009042,0.016720,0.005683,0.007312,0.009483,0.004700,0.009093,0.004271,0.006598,0.003599
@,0.394853,0.214982,0.127843,0.123899,0.046645,0.033676,0.032532,0.019611,0.031319,0.029747,0.025737,0.011097,0.005502,0.008152,0.006413,0.008859,0.012457,0.006814,0.012097
Q,0.346318,0.103957,0.254752,0.110667,0.080801,0.066483,0.035286,0.015099,0.039352,0.024825,0.022538,0.006234,0.023156,0.011780,0.011102,0.003879,0.008050,0.005202,0.003308
R,0.672584,0.101618,0.101920,0.163387,0.111790,0.067325,0.033540,0.038528,0.020444,0.028137,0.030168,0.016409,0.005720,0.016943,0.006715,0.015763,0.008079,0.005199,0.005191
1,0.424460,0.143364,0.091229,0.103053,0.041426,0.031036,0.040045,0.014969,0.005302,0.023992,0.011669,0.026357,0.009074,0.022099,0.011342,0.015269,0.015704,0.006100,0.008346
=,0.362337,0.171330,0.118905,0.088563,0.028415,0.041948,0.040292,0.026439,0.016723,0.013158,0.010606,0.013072,0.013815,0.013459,0.016189,0.018437,0.008188,0.011934,0.008805
I,0.683612,0.179819,0.250957,0.074671,0.045436,0.048785,0.034302,0.028017,0.032102,0.030899,0.013291,0.021416,0.016050,0.006955,0.010700,0.009122,0.007898,0.007119,0.007853
:,0.120096,0.050845,0.029712,0.059072,0.020268,0.038600,0.012278,0.017387,0.013698,0.018409,0.010503,0.011488,0.017736,0.024172,0.014712,0.007924,0.006051,0.004131,0.002712
@,0.441763,0.237064,0.140877,0.115976,0.047192,0.027788,0.033852,0.018987,0.032049,0.011506,0.016321,0.007223,0.018217,0.007213,0.009450,0.009453,0.012850,0.011153,0.009864
A,0.188669,0.193209,0.065589,0.108523,0.023086,0.015018,0.031997,0.022027,0.011091,0.012582,0.019204,0.013686,0.003570,0.014819,0.017005,0.019404,0.012501,0.008876,0.005229
E,0.527004,0.393181,0.208135,0.165229,0.047306,0.052251,0.071757,0.040721,0.040556,0.011401,0.013701,0.024881,0.022725,0.025295,0.010531,0.012733,0.007820,0.008773,0.010307
7,0.696831,0.112066,0.260992,0.268534,0.102177,0.032599,0.048456,0.025439,0.046927,0.028644,0.030312,0.032026,0.009275,0.023519,0.015049,0.011557,0.016244,0.009437,0.004468
I,0.634887,0.220879,0.251681,0.080026,0.075698,0.072506,0.050412,0.025151,0.037607,0.035424,0.021130,0.009722,0.006421,0.012940,0.005283,0.015263,0.005937,0.009801,0.007197
E,0.496353,0.385029,0.211946,0.131149,0.032043,0.064520,0.040127,0.029768,0.031111,0.012434,0.015611,0.013736,0.025159,0.016236,0.007790,0.016870,0.004701,0.006937,0.006953
F,0.098603,0.118264,0.058848,0.045034,0.014772,0.049525,0.010808,0.032144,0.006687,0.006899,0.011982,0.005970,0.010524,0.006307,0.008619,0.006842,0.003987,0.004421,0.004277
I,0.643015,0.254312,0.283208,0.063099,0.056312,0.067625,0.054223,0.024681,0.057761,0.034936,0.020510,0.009763,0.019018,0.017562,0.013370,0.012374,0.008764,0.009993,0.008150
3,0.721605,0.285342,0.376683,0.290328,0.103849,0.086317,0.038249,0.050337,0.039879,0.019187,0.033662,0.025419,0.033551,0.012476,0.014175,0.016088,0.012216,0.011050,0.007583
S,0.289912,0.196469,0.052555,0.151224,0.030027,0.041516,0.008916,0.012111,0.026794,0.014569,0.024847,0.017948,0.005575,0.006050,0.003141,0.007054,0.006355,0.006235,0.004992
K,0.392591,0.155433,0.092483,0.112265,0.057679,0.023360,0.032363,0.036009,0.024742,0.030370,0.017105,0.014259,0.027049,0.025608,0.010872,0.004921,0.007827,0.011741,0.006397
C,0.288651,0.181688,0.160693,0.083673,0.062322,0.028904,0.036826,0.018966,0.021260,0.014990,0.010112,0.007878,0.004753,0.012886,0.008760,0.010640,0.011033,0.007601,0.005057
<,0.856147,0.361286,0.221543,0.156224,0.074867,0.077199,0.043881,0.037219,0.020223,0.034981,0.006945,0.011325,0.005852,0.013194,0.007613,0.008859,0.012744,0.003793,0.006362
=,0.324662,0.160249,0.109053,0.081122,0.027628,0.034415,0.043676,0.031065,0.007752,0.016752,0.006392,0.011840,0.012535,0.019018,0.016309,0.014456,0.015807,0.008060,0.005824
1,0.449377,0.155589,0.100423,0.079805,0.049101,0.035179,0.038941,0.015104,0.014116,0.025145,0.015514,0.027034,0.019626,0.015004,0.007575,0.020295,0.012623,0.008089,0.006901
6,0.741003,0.140868,0.212198,0.291326,0.150802,0.064830,0.045767,0.023985,0.050486,0.037693,0.006761,0.025449,0.009865,0.028104,0.031773,0.024078,0.008663,0.014514,0.008722
B,0.445916,0.121404,0.153969,0.070820,0.068874,0.052442,0.019557,0.020921,0.022000,0.025268,0.030540,0.015323,0.013344,0.012016,0.007856,0.005980,0.007809,0.007439,0.009623
1,0.382629,0.167611,0.155586,0.099713,0.066910,0.021855,0.037495,0.023260,0.011207,0.018033,0.013904,0.019937,0.016693,0.009854,0.013258,0.011733,0.009068,0.014415,0.012578
A,0.281501,0.214374,0.065828,0.070615,0.017433,0.023182,0.003706,0.016611,0.008842,0.019347,0.015485,0.011230,0.010126,0.018723,0.009345,0.004561,0.009625,0.011202,0.004218
B,0.414815,0.167064,0.193307,0.090508,0.072648,0.033440,0.020715,0.013232,0.021723,0.009472,0.026989,0.010107,0.012973,0.010941,0.004451,0.008091,0.008098,0.010185,0.011608
O,0.675678,0.237990,0.237121,0.213723,0.100789,0.058141,0.047675,0.009663,0.027947,0.027452,0.032133,0.033426,0.026099,0.012648,0.016889,0.009128,0.014642,0.006516,0.007576
F,0.133143,0.056813,0.040623,0.044742,0.022870,0.028946,0.010020,0.020431,0.008430,0.010695,0.018067,0.009552,0.014818,0.008513,0.009956,0.006914,0.002716,0.004970,0.004926
N,0.366980,0.231254,0.111321,0.083303,0.031461,0.028372,0.014007,0.035016,0.020299,0.022793,0.022585,0.007063,0.018579,0.009111,0.018024,0.014180,0.002739,0.001175,0.011218
G,0.055948,0.153900,0.067245,0.021026,0.020410,0.016421,0.018096,0.014479,0.017662,0.007343,0.007583,0.010853,0.006078,0.008819,0.005188,0.004761,0.003761,0.003588,0.001248
B,0.412147,0.193929,0.183680,0.093873,0.063467,0.031784,0.022285,0.009204,0.016893,0.034408,0.012844,0.024686,0.008505,0.008827,0.008873,0.007271,0.013975,0.007098,0.016106
E,0.483153,0.376555,0.203996,0.139351,0.020100,0.059397,0.040340,0.032676,0.029843,0.014657,0.015096,0.009229,0.020686,0.019264,0.006764,0.017440,0.007738,0.011922,0.005824
F,0.094249,0.137685,0.078756,0.028916,0.020947,0.022589,0.012636,0.019032,0.013189,0.006342,0.007287,0.007097,0.009921,0.007393,0.004544,0.007073,0.004939,0.008087,0.003156
R,0.609993,0.104779,0.142794,0.130876,0.109550,0.027163,0.061916,0.039075,0.010605,0.011319,0.012147,0.009996,0.009241,0.011191,0.013183,0.004037,0.007787,0.010760,0.005699
4,0.784428,0.395360,0.361391,0.236888,0.403306,0.178227,0.146161,0.082794,0.050890,0.066996,0.034667,0.039112,0.030320,0.028946,0.023513,0.024151,0.027236,0.029468,0.015047
S,0.286769,0.196063,0.090646,0.104725,0.037504,0.040044,0.031282,0.013362,0.028927,0.008663,0.013315,0.013393,0.005804,0.008417,0.010807,0.011125,0.018178,0.010623,0.003393
E,0.548826,0.370704,0.199709,0.136168,0.023472,0.065327,0.033958,0.031768,0.016033,0.024046,0.006755,0.007951,0.017987,0.019114,0.008744,0.010597,0.006053,0.001802,0.010692
=,0.304634,0.172148,0.097395,0.112451,0.036189,0.025064,0.042663,0.030107,0.027647,0.019750,0.007804,0.009543,0.014136,0.006696,0.015039,0.008414,0.009873,0.012521,0.009598
<,0.900649,0.446312,0.226050,0.170383,0.104292,0.057533,0.033815,0.043193,0.026046,0.029835,0.005825,0.015679,0.003732,0.011698,0.013381,0.011393,0.006342,0.008874,0.003661
>,0.076257,0.113660,0.069192,0.095409,0.060012,0.030099,0.013578,0.013153,0.013801,0.012957,0.010162,0.011009,0.008386,0.008524,0.006996,0.008817,0.008224,0.005716,0.005878
@,0.398422,0.152536,0.098923,0.162876,0.017731,0.037436,0.019570,0.011880,0.016802,0.012997,0.029559,0.018006,0.007096,0.009264,0.007878,0.002144,0.004229,0.006612,0.010996
M,0.073063,0.088740,0.046809,0.069739,0.035106,0.032281,0.006876,0.035113,0.018823,0.005004,0.006731,0.010011,0.011080,0.005623,0.004920,0.004160,0.004120,0.004080,0.004229
N,0.342030,0.226622,0.115369,0.106316,0.043357,0.009328,0.014861,0.026517,0.011636,0.019184,0.023804,0.022160,0.012075,0.013299,0.017127,0.017443,0.012994,0.003060,0.005549
E,0.514745,0.314045,0.171687,0.106329,0.038288,0.058268,0.048983,0.029317,0.022042,0.031645,0.019573,0.013642,0.012203,0.011108,0.010336,0.015419,0.002791,0.012215,0.007408
5,0.772021,0.353326,0.349286,0.173342,0.400245,0.253612,0.155741,0.042463,0.056481,0.054877,0.046523,0.042216,0.031195,0.027618,0.018661,0.011710,0.023827,0.031626,0.015519
2,0.672670,0.270645,0.295740,0.136441,0.050384,0.056864,0.058204,0.016982,0.015479,0.016579,0.038335,0.025857,0.009117,0.030905,0.015640,0.004159,0.009686,0.009271,0.014666
S,0.381039,0.147097,0.095118,0.051785,0.055684,0.030085,0.040002,0.013184,0.010172,0.005076,0.011537,0.016740,0.019102,0.022489,0.013924,0.008369,0.005817,0.004946,0.002592
3,0.649067,0.414839,0.338368,0.259851,0.066094,0.079312,0.053525,0.054678,0.037948,0.019227,0.032672,0.027267,0.036078,0.022236,0.019772,0.019041,0.008280,0.014573,0.012571
3,0.687708,0.228898,0.311058,0.250878,0.113283,0.068106,0.032344,0.039043,0.072663,0.016543,0.016108,0.017924,0.013499,0.021930,0.011625,0.014069,0.008947,0.009820,0.010392
8,0.626915,0.164636,0.218804,0.226549,0.113929,0.020905,0.056180,0.034662,0.050841,0.044465,0.028005,0.010664,0.012398,0.013946,0.010143,0.009266,0.014055,0.010148,0.011734
;,0.082632,0.197123,0.025820,0.035317,0.036624,0.017602,0.011768,0.013703,0.005937,0.014538,0.012058,0.016053,0.014848,0.016595,0.012602,0.015010,0.008543,0.011657,0.003776
4,0.912992,0.389499,0.320859,0.401399,0.322116,0.098424,0.075872,0.053788,0.044532,0.050530,0.013977,0.020437,0.041458,0.025715,0.043367,0.008211,0.010908,0.019128,0.018573
I,0.675207,0.274937,0.259674,0.106860,0.049650,0.058181,0.042292,0.014695,0.039185,0.036177,0.017726,0.009303,0.018216,0.008867,0.016005,0.006370,0.012907,0.006209,0.008085
C,0.262602,0.155116,0.151533,0.096257,0.068169,0.032066,0.038942,0.022090,0.031824,0.013060,0.008696,0.017415,0.008954,0.010165,0.008719,0.003170,0.004453,0.003796,0.007044
